Артикул,Имя,Цена,Валюта,Картинка,Описание,Наличие,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики
SMT2507,100% cинтетический кондиционер металла 2-го поколения SYNTHETIC METAL TREATMENT 2nd GENERATION (SMT2507) 118 мл,481,₴,https://content.rozetka.com.ua/goods/images/big/251174605.png,"<p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>SMT<sup>2</sup></strong> - это полностью (100%) синтетический, негорючий, коррозионно неактивный, нетоксичный, биоразлагаемый антифрикционный кондиционер металла, предназначенный для снижения трения и изнашивания деталей машин. Доставляется в зону трения путем добавления в смазочный материал, спецжидкость или топливо; полностью растворим и не изменяет функциональные физико-химические свойства последних. Механизм кондиционирования основан на известном физическом эффекте изменения структуры и свойств граничного слоя металлов под воздействием определенных активных веществ в условиях высоких температур и давлений, сопровождающих трение и изнашивание. В результате кондиционирования касательное напряжение (трение) поверхности снижается, а нормальное (износостойкость) возрастает.</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;"">В состав <strong>SMT<sup>2</sup></strong> входит ноу-хау производителя – компонент TPF (Temperature, Pressure, Friction), который вступает в действие при повышении Температиры, Давления и Трения в зоне контакта между движущимися поверхностями, формируя граничный защитный слой.</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ОТЛИЧИЯ <strong>SMT<sup>2</sup></strong> ОТ АНАЛОГОВ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">100% синтетический состав, обеспечивающий высокое постоянство свойств</span></li><li><span style=""line-height: 1.3em;"">Отсутствие негативного (загрязняющего, окислительного и др.) воздействия на смазочный материал, спецжидкость или топливо</span></li><li><span style=""line-height: 1.3em;"">Наивысший остаточный эффект (последействие), позволяющий в аварийном режиме эксплуатировать технику без смазочного материала в течение времени, достаточного для принятия мер по ремонту</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКСПЛУАТАЦИЯ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">Увеличение мощности двигателя</span></li><li><span style=""line-height: 1.3em;"">Улучшение приемистости автомобиля</span></li><li><span style=""line-height: 1.3em;"">Увеличение срока службы двигателя и КПП в 2-2,5 раза</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКОНОМИЧНОСТЬ:</strong><br>Снижение расхода топлива на 5-10%</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКОЛОГИЧНОСТЬ:</strong><br>Снижение токсичности отработавших газов (по СН и NOx) в среднем на 10 и 20% соответственно</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ПРИМЕНЕНИЕ И РЕКОМЕНДУЕМАЯ КОНЦЕНТРАЦИЯ <strong>SMT<sup>2</sup></strong></strong></p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><em><strong><strong>SMT<sup>2</sup></strong> добавляется к смазочным материалам:</strong></em></p><ol style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Система смазки двигателя:</em></span> 60 мл <strong>SMT<sup>2</sup></strong> на 1 л моторного масла (6%) при первой обработке и 30 мл (3%) при последующих.</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Трансмиссия:</em></span> 50 мл <strong>SMT<sup>2</sup></strong> на 1 л трансмиссионного масла для МКПП и главных передач (5%). 15 мл SMT2 на 1 л жидкости АКПП (1,5%). Для заливки используйте входящую в комплект насадку с трубкой. Не применяйте для дифференциалов повышенного трения!</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Двухтактные ДВС с кривошипно-камерной продувкой:</em></span> 30 мл <strong>SMT<sup>2</sup></strong> на 1 л моторного масла (3%), добавляемого к бензину.</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Подшипниковые узлы:</em></span> 30 мл <strong>SMT<sup>2</sup></strong> на 1 кг смазки (3%).</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Для бензина и дизельного топлива:</em></span> 20 мл <strong>SMT<sup>2</sup></strong> на 100 л топлива (0,02%).</span></li></ol><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>СФЕРЫ ПРИМЕНЕНИЯ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">Легковые автомобили</span></li><li><span style=""line-height: 1.3em;"">Грузовики</span></li><li><span style=""line-height: 1.3em;"">Мототранспортные средства</span></li><li><span style=""line-height: 1.3em;"">Катера и гидроциклы</span></li><li><span style=""line-height: 1.3em;"">Малая авиация, авиа- и судомоделирование</span></li><li><span style=""line-height: 1.3em;"">Средства малой механизации</span></li><li><span style=""line-height: 1.3em;"">Металлообработка</span></li><li><span style=""line-height: 1.3em;"">Гладкоствольное и нарезное оружие</span></li><li><span style=""line-height: 1.3em;"">А также: оборудование строительной, легкой и печатной промышленности, компрессоры и насосы, дизельные электрогенераторы, системы кондиционирования и вентиляции, сельхозтехника и др.</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>СОСТАВ:</strong> Синтетические углеводороды, антиоксидант, функциональные добавки (ноу-хау производителя).</p>",+,Бренд,SMT,,,,,,,,,,,Емкость (вес),118 мл,,,,
V492,Освежитель воздуха салона автомобиля K2 CARO 4мл (зеленый чай) V492,39,₴,"https://content.rozetka.com.ua/goods/images/big/255185700.jpg, https://content1.rozetka.com.ua/goods/images/big/255185712.jpg","K2 Caro - освежитель воздуха в элегантном маленьком флаконе с деревянной пробкой. Благодаря специальному аппликатору, 10 уникальных и исключительных ароматов, постепенно и нежно наполняют салон автомобиля. Регулируемая подвеска позволяет повесить ее в любом месте, избегая контакта пробки с любой поверхностью. K2 Caro - это удобный способ освежить интерьер любого автомобиля и любого помещения. Особенности автомобильного освежителя воздуха K2 CARO: • стеклянная бутылка  • крышка из экзотического дерева  • регулируемая по высоте лента  • запорная пробка",+,Бренд,K2,Страна производитель,Польша,,,,,,,,,,,,,,,Дополнительные характеристики,Применение: Подвесные Крепление: Завязки
LF594/1,Воздушный фильтр MOLDER аналог WA6684/LX704/1/C32511 (LF594/1),,,"https://content1.rozetka.com.ua/goods/images/big/57713568.jpg, https://content2.rozetka.com.ua/goods/images/big/57713577.jpg",,False,Бренд,Molder,
EKF237,"Фильтр COMLINE EKF237, воздух во внутренном пространстве",,,https://content.rozetka.com.ua/goods/images/big/183012612.jpg,,False,Артикул,EKF237,
AH347,Паливні фільтри AH347 (PURFLUX),333,₴,https://content.rozetka.com.ua/goods/images/big/224858177.jpg,CHEVROLET AVEO 02-,+,Бренд,Purflux,
EKF192,"Фильтр COMLINE EKF192, воздух во внутренном пространстве",182,₴,https://content.rozetka.com.ua/goods/images/big/183013786.jpg,,-,Артикул,EKF192,
AHC140,Паливні фільтри AHC140 (PURFLUX),499,₴,https://content2.rozetka.com.ua/goods/images/big/224855035.jpg,PEUGEOT 206 98-,+,Бренд,Purflux,
EKF117,"Фильтр COMLINE EKF117, воздух во внутренном пространстве",149,₴,https://content2.rozetka.com.ua/goods/images/big/183018007.jpg,,-,Артикул,EKF117,
AHC203,Паливні фільтри AHC203 (PURFLUX),608,₴,https://content1.rozetka.com.ua/goods/images/big/224855892.jpg,RENAULT Espace IV 1.9DCi/2.0/2.2DCi/3.0DCi/3.5 V6 11/02-,+,Бренд,Purflux,
LF1735,Воздушный фильтр MOLDER аналог WA9520/LX1845/C43121 (LF1735),220,₴,"https://content.rozetka.com.ua/goods/images/big/57713963.jpg, https://content.rozetka.com.ua/goods/images/big/57714054.jpg","Высококачественные фильтры производства MOLDER защищают двигатель и электронные компоненты, в высшей степени эффективно и надежно очищая впускной воздух. Воздушный фильтр обеспечивает подачу оптимально дозированной топливно-воздушной смеси, а следовательно – наилучшего возможного сжигания.  Современные качественные воздушные фильтры MOLDER достигают почти 100-процентной степени очистки, тем самым гарантируя эффективность на протяжении всего интервала между проведением ТО. Благодаря высокой пульсационной устойчивости фильтры не пропускают пыль даже в динамических условиях работы двигателя.  Фильтрующие картриджи: Воздушный фильтр – центральный элемент всей системы всасывания воздуха и может представлять собой как картриджи для круглы, так и для плиссированных воздушных фильтров. В некоторых случаях различные конструкции оснащены стабилизирующими стержнями или решётками. Фильтр воздушный MOLDER LF1735 (аналог WA9520/LX1845/C43121)",+,Бренд,Molder,
AHC289,Паливні фільтри AHC289 (PURFLUX),631,₴,https://content2.rozetka.com.ua/goods/images/big/224857394.jpg,"VOLVO S40, V40 1.6-2.0",+,Бренд,Purflux,
EKF255,"Фильтр COMLINE EKF255, воздух во внутренном пространстве",,,https://content1.rozetka.com.ua/goods/images/big/183013648.jpg,,False,Артикул,EKF255,
KF118/2D,Топливный фильтр MOLDER аналог WF8353/KL228/2D/WK84223X (KF118/2D),252,₴,"https://content1.rozetka.com.ua/goods/images/big/57713438.jpg, https://content.rozetka.com.ua/goods/images/big/57713493.jpg","Топливные фильтры MOLDER поддерживают эксплуатационную надежность двигателя и защищают систему впрыска от загрязнения. Системы впрыска современных бензиновых и дизельных двигателей чутко реагируют на малейшие загрязнения топлива. Если не производится регулярная замена топливного фильтра согласно рекомендации, это может привести к закупорке систем впрыска и угрозе эксплуатационной безопасности.  Благодаря тонкости фильтрации ≥2 мкм (0,002 мм) обеспечивается высокоэффективное удаление частиц загрязнения, которые таким образом не попадают в систему впрыска. В современных системах впрыска дизельных двигателей фильтр удаляет из топлива воду, предотвращая коррозионные повреждения системы впрыска (напр. ТНВД – топливный насос высокого давления).  Фильтр топливный MOLDER KF1182D (аналог WF8353/KL228/2D/WK84223X)",-,Бренд,Molder,
474W = 93343E,Паливні фільтри 93343E (474W),403,₴,https://content2.rozetka.com.ua/goods/images/big/232033240.jpg,ETALON 5.7D (TATA) - внутренний фильтр (картридж),+,Бренд,WIX Filters,
CS449A,Паливні фільтри CS449A (PURFLUX),430,₴,https://content.rozetka.com.ua/goods/images/big/224869150.jpg,"CITROEN AX, Saxo, Xsara,  1.5 D, ROVER 114, 115, PEUGEOT 106 1.5D",+,Бренд,Purflux,
999/19 = WF8449,Паливні фільтри 8449 (999/19),179,₴,https://content2.rozetka.com.ua/goods/images/big/224869780.jpg,Wkład filtra do samochodowych instalacji gazowych „LOVATO”,+,Бренд,WIX Filters,
CS735,Паливні фільтри CS735 (PURFLUX),1004,₴,https://content1.rozetka.com.ua/goods/images/big/232033666.jpg,"FORD Transit 2.4TDCi, 11/04 -",+,Бренд,Purflux,
EKF156,"Фильтр COMLINE EKF156, воздух во внутренном пространстве",267,₴,https://content1.rozetka.com.ua/goods/images/big/183013633.jpg,,-,Артикул,EKF156,
KFX74D,Топливный фильтр MOLDER аналог WF8177/KX84DEco/PU1021X (KFX74D),150,₴,"https://content1.rozetka.com.ua/goods/images/big/57713556.jpg, https://content1.rozetka.com.ua/goods/images/big/57713562.jpg","Топливные фильтры MOLDER поддерживают эксплуатационную надежность двигателя и защищают систему впрыска от загрязнения. Системы впрыска современных бензиновых и дизельных двигателей чутко реагируют на малейшие загрязнения топлива. Если не производится регулярная замена топливного фильтра согласно рекомендации, это может привести к закупорке систем впрыска и угрозе эксплуатационной безопасности.  Благодаря тонкости фильтрации ≥2 мкм (0,002 мм) обеспечивается высокоэффективное удаление частиц загрязнения, которые таким образом не попадают в систему впрыска. В современных системах впрыска дизельных двигателей фильтр удаляет из топлива воду, предотвращая коррозионные повреждения системы впрыска (напр. ТНВД – топливный насос высокого давления).  Фильтр топливный MOLDER KFX74D (аналог WF8177/KX84DEco/PU1021X)",+,Бренд,Molder,
CS736,Топливный фильтр Purflux CS736,575,₴,"https://content.rozetka.com.ua/goods/images/big/185916377.jpg, https://content1.rozetka.com.ua/goods/images/big/185916389.jpg",,-,Бренд,Purflux,
EKF116,"Фильтр COMLINE EKF116, воздух во внутренном пространстве",182,₴,https://content2.rozetka.com.ua/goods/images/big/183017837.jpg,,-,Артикул,EKF116,
EP154,Топливный фильтр Purflux EP154,396,₴,"https://content2.rozetka.com.ua/goods/images/big/184869014.jpg, https://content2.rozetka.com.ua/goods/images/big/184869024.jpg",,-,Бренд,Purflux,
LF717,Воздушный фильтр MOLDER аналог WA6250/LX827/C2229 (LF717),66,₴,"https://content2.rozetka.com.ua/goods/images/big/57713398.jpg, https://content2.rozetka.com.ua/goods/images/big/57713421.jpg","Высококачественные фильтры производства MOLDER защищают двигатель и электронные компоненты, в высшей степени эффективно и надежно очищая впускной воздух. Воздушный фильтр обеспечивает подачу оптимально дозированной топливно-воздушной смеси, а следовательно – наилучшего возможного сжигания.  Современные качественные воздушные фильтры MOLDER достигают почти 100-процентной степени очистки, тем самым гарантируя эффективность на протяжении всего интервала между проведением ТО. Благодаря высокой пульсационной устойчивости фильтры не пропускают пыль даже в динамических условиях работы двигателя.  Фильтрующие картриджи: Воздушный фильтр – центральный элемент всей системы всасывания воздуха и может представлять собой как картриджи для круглы, так и для плиссированных воздушных фильтров. В некоторых случаях различные конструкции оснащены стабилизирующими стержнями или решётками. Фильтр воздушный MOLDER LF717 (аналог WA6250/LX827/C2229)",+,Бренд,Molder,
650/6 = WL7486,Паливні фільтри 7486 (650/6),,,https://content1.rozetka.com.ua/goods/images/big/224869221.jpg,,False,Бренд,WIX Filters,
FCS412BV,Паливні фільтри FCS412BV (PURFLUX),336,₴,https://content2.rozetka.com.ua/goods/images/big/224870084.jpg,"VW GOLF III, IV 1.6-1.9td -02, JETTA II -92, LT 28-35  2.4d 75 - 96",+,Бренд,Purflux,
LF766,Воздушный фильтр MOLDER аналог WA6562/LX876/C321541 (LF766),118,₴,"https://content2.rozetka.com.ua/goods/images/big/57713341.jpg, https://content1.rozetka.com.ua/goods/images/big/57713361.jpg","Высококачественные фильтры производства MOLDER защищают двигатель и электронные компоненты, в высшей степени эффективно и надежно очищая впускной воздух. Воздушный фильтр обеспечивает подачу оптимально дозированной топливно-воздушной смеси, а следовательно – наилучшего возможного сжигания.  Современные качественные воздушные фильтры MOLDER достигают почти 100-процентной степени очистки, тем самым гарантируя эффективность на протяжении всего интервала между проведением ТО. Благодаря высокой пульсационной устойчивости фильтры не пропускают пыль даже в динамических условиях работы двигателя.  Фильтрующие картриджи: Воздушный фильтр – центральный элемент всей системы всасывания воздуха и может представлять собой как картриджи для круглы, так и для плиссированных воздушных фильтров. В некоторых случаях различные конструкции оснащены стабилизирующими стержнями или решётками. Фильтр воздушный MOLDER LF766 (аналог WA6562/LX876/C321541)",+,Бренд,Molder,
LF2521,Воздушный фильтр MOLDER аналог WA9569/LX2631/C25101 (LF2521),185,₴,"https://content2.rozetka.com.ua/goods/images/big/57713608.jpg, https://content.rozetka.com.ua/goods/images/big/57713621.jpg","Высококачественные фильтры производства MOLDER защищают двигатель и электронные компоненты, в высшей степени эффективно и надежно очищая впускной воздух. Воздушный фильтр обеспечивает подачу оптимально дозированной топливно-воздушной смеси, а следовательно – наилучшего возможного сжигания.  Современные качественные воздушные фильтры MOLDER достигают почти 100-процентной степени очистки, тем самым гарантируя эффективность на протяжении всего интервала между проведением ТО. Благодаря высокой пульсационной устойчивости фильтры не пропускают пыль даже в динамических условиях работы двигателя.  Фильтрующие картриджи: Воздушный фильтр – центральный элемент всей системы всасывания воздуха и может представлять собой как картриджи для круглы, так и для плиссированных воздушных фильтров. В некоторых случаях различные конструкции оснащены стабилизирующими стержнями или решётками. Фильтр воздушный MOLDER LF2521 (аналог WA9569/LX2631/C25101)",+,Бренд,Molder,
EKF140,"Фильтр COMLINE EKF140, воздух во внутренном пространстве",228,₴,https://content.rozetka.com.ua/goods/images/big/183019541.jpg,,-,Артикул,EKF140,
L408,Паливні фільтри L408 (PURFLUX),115,₴,https://content1.rozetka.com.ua/goods/images/big/224869752.jpg,"Toyota Auris, Yaris 1.4 D-4D   11-",+,Бренд,Purflux,
LS235,Паливні фільтри LS235 (PURFLUX),448,₴,https://content2.rozetka.com.ua/goods/images/big/224868904.jpg,"RENAULT/IVECO/FIAT DUCATO 2.5, 2.8 diesel eng. 82-",+,Бренд,Purflux,
EKF206,"Фильтр COMLINE EKF206, воздух во внутренном пространстве",172,₴,https://content1.rozetka.com.ua/goods/images/big/183020071.jpg,,-,Артикул,EKF206,
LS286,Паливні фільтри LS286 (PURFLUX),344,₴,https://content.rozetka.com.ua/goods/images/big/224869070.jpg,"VW POLO, CADDY 1.9D 94-, SKODA FILICIA 1.9D 95-01",+,Бренд,Purflux,
A1008,Паливні фільтри A1008 (PURFLUX),419,₴,https://content.rozetka.com.ua/goods/images/big/224855079.jpg,"RENAULT MASTER 2.5TD, 2.8DTI 98-, 2.2DCI 00- /318 X 262 X 42.3/",+,Бренд,Purflux,
LF427,Воздушный фильтр MOLDER аналог WA6344/LX537C29198 (LF427),185,₴,"https://content2.rozetka.com.ua/goods/images/big/57713407.jpg, https://content.rozetka.com.ua/goods/images/big/57713423.jpg","Высококачественные фильтры производства MOLDER защищают двигатель и электронные компоненты, в высшей степени эффективно и надежно очищая впускной воздух. Воздушный фильтр обеспечивает подачу оптимально дозированной топливно-воздушной смеси, а следовательно – наилучшего возможного сжигания.  Современные качественные воздушные фильтры MOLDER достигают почти 100-процентной степени очистки, тем самым гарантируя эффективность на протяжении всего интервала между проведением ТО. Благодаря высокой пульсационной устойчивости фильтры не пропускают пыль даже в динамических условиях работы двигателя.  Фильтрующие картриджи: Воздушный фильтр – центральный элемент всей системы всасывания воздуха и может представлять собой как картриджи для круглы, так и для плиссированных воздушных фильтров. В некоторых случаях различные конструкции оснащены стабилизирующими стержнями или решётками. Фильтр воздушный MOLDER LF427 (аналог WA6344/LX537C29198)",+,Бренд,Molder,
EKF102,"Фильтр COMLINE EKF102, воздух во внутренном пространстве",134,₴,https://content1.rozetka.com.ua/goods/images/big/183013452.jpg,,-,Артикул,EKF102,
A1119,Паливні фільтри A1119 (PURFLUX),356,₴,https://content2.rozetka.com.ua/goods/images/big/234378905.jpg,"AUDI A4 (all eng) 00-, SEAT EXEO 08 -",+,Бренд,Purflux,
KFX58D,Топливный фильтр MOLDER аналог WF8156/KX68DEco/BFU700X (KFX58D),,,"https://content.rozetka.com.ua/goods/images/big/57713980.jpg, https://content.rozetka.com.ua/goods/images/big/57714000.jpg",,False,Бренд,Molder,
EKF126,"Фильтр COMLINE EKF126, воздух во внутренном пространстве",169,₴,https://content.rozetka.com.ua/goods/images/big/183012447.jpg,,-,Артикул,EKF126,
A1248,Паливні фільтри A1248 (PURFLUX),545,₴,https://content.rozetka.com.ua/goods/images/big/224857216.jpg,E-CLASS III (W211) 03/02 - 03/09,+,Бренд,Purflux,
A1287,Паливні фільтри A1287 (PURFLUX),511,₴,https://content2.rozetka.com.ua/goods/images/big/224857909.jpg,"VOLVO S40 II 2.4/T5/T5 AWD, V50 2.4/T5/T5 AWD 01/04->",+,Бренд,Purflux,
EKF196,"Фильтр COMLINE EKF196, воздух во внутренном пространстве",259,₴,https://content2.rozetka.com.ua/goods/images/big/183019443.jpg,,-,Артикул,EKF196,
106/4 = WA9679,Паливні фільтри 9679 (106/4),,,https://content.rozetka.com.ua/goods/images/big/232033772.jpg,,False,Бренд,WIX Filters,
A1323,Паливні фільтри A1323 (PURFLUX),342,₴,https://content.rozetka.com.ua/goods/images/big/224854662.jpg,"TOYOTA Land Cruiser 150 3.0 D-4D, Land Cruiser 4.7 V8",+,Бренд,Purflux,
EKF118,"Фильтр COMLINE EKF118, воздух во внутренном пространстве",182,₴,https://content.rozetka.com.ua/goods/images/big/185920277.jpg,,-,Артикул,EKF118,
A1328,Паливні фільтри A1328 (PURFLUX),339,₴,https://content2.rozetka.com.ua/goods/images/big/224855981.jpg,"HYUNDAI Santa Fe I, II 2.7 V6 24V,  Santa Fe II 2.2 CRDi",+,Бренд,Purflux,
KF46/1,Топливный фильтр MOLDER (KF46/1),320,₴,"https://content2.rozetka.com.ua/goods/images/big/57713590.jpg, https://content2.rozetka.com.ua/goods/images/big/57713615.jpg","Топливные фильтры MOLDER поддерживают эксплуатационную надежность двигателя и защищают систему впрыска от загрязнения. Системы впрыска современных бензиновых и дизельных двигателей чутко реагируют на малейшие загрязнения топлива. Если не производится регулярная замена топливного фильтра согласно рекомендации, это может привести к закупорке систем впрыска и угрозе эксплуатационной безопасности.  Благодаря тонкости фильтрации ≥2 мкм (0,002 мм) обеспечивается высокоэффективное удаление частиц загрязнения, которые таким образом не попадают в систему впрыска. В современных системах впрыска дизельных двигателей фильтр удаляет из топлива воду, предотвращая коррозионные повреждения системы впрыска (напр. ТНВД – топливный насос высокого давления).  Фильтр топливный MOLDER KF461",+,Бренд,Molder,
A1329,Паливні фільтри A1329 (PURFLUX),207,₴,https://content1.rozetka.com.ua/goods/images/big/224857408.jpg,"HYUNDAI Sonata 2.0 CRDi, 2.4-3.3i 16V",+,Бренд,Purflux,
EKF214,"Фильтр COMLINE EKF214, воздух во внутренном пространстве",162,₴,https://content2.rozetka.com.ua/goods/images/big/183017850.jpg,,-,Артикул,EKF214,
A1332,Паливні фільтри A1332 (PURFLUX),488,₴,https://content.rozetka.com.ua/goods/images/big/224857253.jpg,"Opel, INSIGNIA 07/08 -",+,Бренд,Purflux,
EKF121,"Фильтр COMLINE EKF121, воздух во внутренном пространстве",184,₴,https://content.rozetka.com.ua/goods/images/big/183019470.jpg,,-,Артикул,EKF121,
A1540,Паливні фільтри A1540 (PURFLUX),396,₴,https://content1.rozetka.com.ua/goods/images/big/224857100.jpg,"Fiat 500, Panda,  ALFA ROMEO Mito 0.9,  11 -",+,Бренд,Purflux,
EKF279,"Фильтр COMLINE EKF279, воздух во внутренном пространстве",269,₴,https://content1.rozetka.com.ua/goods/images/big/183013307.jpg,,-,Артикул,EKF279,
A238,Паливні фільтри A238 (PURFLUX),270,₴,https://content.rozetka.com.ua/goods/images/big/224856100.jpg,FORD MONDEO 1.8TD 93-00,+,Бренд,Purflux,
A591,Паливні фільтри A591 (PURFLUX),339,₴,https://content1.rozetka.com.ua/goods/images/big/224857655.jpg,"PEUGEOT 205 1.0-1.4, 83-83",+,Бренд,Purflux,
AH127,Паливні фільтри AH127 (PURFLUX),247,₴,https://content1.rozetka.com.ua/goods/images/big/224857167.jpg,"HONDA Civic IV 1.4-1.8i VTi,  CR-V I 2.0 16V,  ROVER 214i, Si - 420i Si Lux  95 -00",+,Бренд,Purflux,
AH143,Паливні фільтри AH143 (PURFLUX),149,₴,https://content.rozetka.com.ua/goods/images/big/224857487.jpg,"RENAULT CLIO, KANGOO (+ A/C),  MEGANE (- A/C)  98-",+,Бренд,Purflux,
AH192,Паливні фільтри AH192 (PURFLUX),339,₴,https://content1.rozetka.com.ua/goods/images/big/234378203.jpg,"Mini Cooper I 1.6, Mini One I 1.4 D",+,Бренд,Purflux,
513/1-2x = 92021E,Паливні фільтри 92021E (513/1-2x),,,https://content.rozetka.com.ua/goods/images/big/232033504.jpg,,False,Бренд,WIX Filters,
EKF188,"Фильтр COMLINE EKF188, воздух во внутренном пространстве",160,₴,https://content1.rozetka.com.ua/goods/images/big/183019401.jpg,,-,Артикул,EKF188,
EKF209,"Фильтр COMLINE EKF209, воздух во внутренном пространстве",149,₴,https://content2.rozetka.com.ua/goods/images/big/185920604.jpg,,-,Артикул,EKF209,
AH306,Паливні фільтри AH306 (PURFLUX),221,₴,https://content2.rozetka.com.ua/goods/images/big/224857714.jpg,"Nissan, Renault",+,Бренд,Purflux,
AH350,Паливні фільтри AH350 (PURFLUX),287,₴,https://content.rozetka.com.ua/goods/images/big/240462813.jpg,SUZUKI Grand Vitara 2.0 16V-3.2 V6,+,Бренд,Purflux,
EKF256,"Фильтр COMLINE EKF256, воздух во внутренном пространстве",276,₴,https://content2.rozetka.com.ua/goods/images/big/183013259.jpg,,-,Артикул,EKF256,
AH387-2,Паливні фільтри AH387-2 (PURFLUX),505,₴,https://content2.rozetka.com.ua/goods/images/big/224857637.jpg,"RENAULT Latitude 1.5 dCi, Latitude 2.0-3.0",+,Бренд,Purflux,
EKF202,"Фильтр COMLINE EKF202, воздух во внутренном пространстве",259,₴,https://content1.rozetka.com.ua/goods/images/big/183013724.jpg,,-,Артикул,EKF202,
AHC191,Паливні фільтри AHC191 (PURFLUX),335,₴,https://content.rozetka.com.ua/goods/images/big/224857270.jpg,AUDI A2 1.2-1.6/TDI 02/00-08/05.MERCEDES W463 2.7-5.0/CDI 09/94->.SEAT Cordoba 1.2-2.0/TDI/12V/16V 09/02->/ Ibiza IV 1.2-1.9/TDI/16V/12V 02/02->.SKODA Fabia 1.2-2.0/TDI/16V 12/99-,-,Бренд,Purflux,
AHC192,Фільтр салону PURFLUX (AHC192),,,https://content2.rozetka.com.ua/goods/images/big/248424649.jpg,,False,Бренд,Purflux,,,,,,,,,,,,,,,,,"Количество в упаковке, шт",1
AHC193,Паливні фільтри AHC193 (PURFLUX),413,₴,https://content1.rozetka.com.ua/goods/images/big/224857417.jpg,CITROEN Berlingo 1.1-2.0/HDI 07/96->/Xsara 1.4-2.0/D/HDI/16V 07/98-03/05.PEUGEOT Partner 1.1-2.0/D/HDI/16V 06/96-,+,Бренд,Purflux,
EKF210,"Фильтр COMLINE EKF210, воздух во внутренном пространстве",239,₴,https://content2.rozetka.com.ua/goods/images/big/183019002.jpg,,-,Артикул,EKF210,
EKF185,"Фильтр COMLINE EKF185, воздух во внутренном пространстве",127,₴,https://content.rozetka.com.ua/goods/images/big/183013716.jpg,,-,Артикул,EKF185,
102/1 = WA6554,Паливні фільтри 6554 (102/1),254,₴,https://content1.rozetka.com.ua/goods/images/big/224857789.jpg,"HONDA ACCORD 2.0i 16V, 2.2i  93-98, SHUTLE 2.2i 94-98, 2.3i 98-01",+,Бренд,WIX Filters,
EKF191,"Фильтр COMLINE EKF191, воздух во внутренном пространстве",167,₴,https://content.rozetka.com.ua/goods/images/big/185920788.jpg,,-,Артикул,EKF191,
CS438,Паливні фільтри CS438 (PURFLUX),260,₴,https://content1.rozetka.com.ua/goods/images/big/224870050.jpg,"MITSUBISHI L 200  96 -07, PAJERO III 2.5-3.0TD  02 -, KIA BESTA  2.2D 93- 03,  ISUZU TROOPER 2.8TD 88-92, 3.1TD 91-",+,Бренд,Purflux,
