Артикул,Имя,Цена,Валюта,Картинка,Описание,Наличие,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики
K413,Поліроль панелі приладів (аерозоль) K2 POLO PROTECTANT 300ml (K413),53,₴,"https://content.rozetka.com.ua/goods/images/big/216429503.jpg, https://content.rozetka.com.ua/goods/images/big/216429508.jpg",Поліроль панелі приладів (аерозоль) K2 POLO PROTECTANT 300ml (K413),+,Бренд,K2,
E0725,Автохімія K2 07 250ml Багатофункціональний препарат х24,86,₴,https://content1.rozetka.com.ua/goods/images/big/232033125.jpg,"Багафункціональний препарат.Змащує та консервує без необхідності демонтажу.Універсальний засіб для чистки (розчиняє дрібні забруднення від мастила, гуми, клею), змащення (петлі, замки), усунення води із запалювальних систем, розмороження, захисту від корозії,ліквідує скрипіння.Можна використовувати на будь-яких поверхнях, окрім полікарбонатів і чистого полістирену.
К2 07 безпечний для металу, гуми, дерева, пластика, його можна наносити на пофарбовані металеві поверхні без будь-якої шкоди для фарби. К2 07 є ефективним при очищенні інструментів, обладнання і транспортних засобів.",+,Бренд,K2,
MG-X 75W-90 10L,Трансмиссионное масло EVO MG-X 75W-90 10 л,1865,₴,https://content2.rozetka.com.ua/goods/images/big/248523884.jpg,"EVO MG-X 75W90 – полусинтетическое трансмиссионное масло высшего качества, созданное с использованием высококачественных базовых масел и многофункционального пакета присадок, носителем для которого является тщательно подобранная смесь синтетических базовых масел.
ПрименениеEVO MG-X 75W90 – это универсальное всесезонное трансмиссионное масло предназначено для смазки ведущих мостов, механических коробок передач, коробок отбора мощности и вспомогательных редукторов, установленных на большинстве современных переднеприводных автомобилях, где требуется трансмиссионное масло класса API GL-4/GL-5.
Преимущества

Защищает от трения в коробках передач благодаря эффективному масляному слою при всех дорожных условиях и внезапных нагрузках;
Облегчает переключение передач благодаря соответствующей вязкости в холодных погодных условиях;
Высокая стойкость к окислению при высоких температурах и оптимальная термальная стабильность;
Повышает эффективность системы благодаря предотвращению образования коррозии, осадка, ржавчины и пены;
Увеличивает интервалы замены масла благодаря высокому индексу вязкости.",-,Бренд,EVO,Страна производитель,Германия,,,,,,,,,,,,,,,Вязкость по SAE,75W-90,"Емкость, л",10,Тип основы масла,Полусинтетическое,Допуски ОЕМ,"MAN 341 Type Z1, Scania STO 1:0, ZF TE-ML 05A, ZF TE-ML 07A, ZF TE-ML 16B, ZF TE-ML 17A",Категория,Легковые,Спецификации API,GL-4/GL-5,Сертификаты и заключения,Подробнее
HG7008,10-минутная промывка автоматической КПП с ER Hi-Gear HG7008,186,₴,https://content2.rozetka.com.ua/goods/images/big/7704913.jpg,"Безопасный моющий состав с синтетическим кондиционером металла ER обладает сверхвысокой очищающей способностью и обеспечивает эффективную защиту деталей АКПП от трения и повреждения абразивными частицами смываемых загрязнений. В трансмиссионной жидкости, как и в моторном масле, содержатся моющие присадки, которые утрачивают свои свойства по мере эксплуатации, вследствие чего в радиаторе АКПП и гидротрансформаторе образуются загрязнения и углеродистые отложения. При смене свежая трансмиссионная жидкость начинает активно смывать и растворять загрязнения, оставшиеся внутри гидравлической системы. В результате жидкость быстро теряет свои защитные свойства, а смытые отложения в виде взвеси забивают новый фильтр. Использование промывочного состава при смене трансмиссионной жидкости позволяет быстро и безопасно устранить загрязнения, значительно продлить срок службы свежей трансмиссионной жидкости и улучшить режим работы трансмиссии.  НАЗНАЧЕНИЕ: добавляется в трансмиссионную жидкость перед ее сменой.  ДЕЙСТВИЕ: препарат мягко и безопасно растворяет и удаляет большинство загрязнений и отложений из АКПП, что позволяет:   восстановить четкость переключения передач и плавность работы АКПП; продлить срок службы трансмиссионной жидкости; увеличить срок службы АКПП в 1,5–2 раза;   СОВМЕСТИМОСТЬ: безопасна для всех типов автоматических коробок передач и всех применяемых в них материалов.",-,Бренд,Hi-Gear,,,,,,,,,,,,,Объем,444 мл,,
E3 1L 15W-40,Аккумулятор PowerPlant для Toshiba Satellite L750 (PA3817U-1BRS) (10.8V/8800mAh/12Cells) (NB00000310),1499,₴,"https://content2.rozetka.com.ua/goods/images/big/50838509.jpg, https://content2.rozetka.com.ua/goods/images/big/50838560.jpg","Аккумуляторная батарея — самая важная часть ноутбука, которая обеспечивает вам мобильность, и возможность оставаться всегда в сети. Оригинальные элементы фирмы Samsung только наилучшего качества и добротная сборка гарантируют вам долговременный срок работы аккумулятора, длительное время работы, и достойную замену оригинальной АКБ. Надежный адаптер переменного тока дает возможность без перебоев одновременно заряжать батарею и работать с устройством. Аккумуляторы PowerPlant проходят 16 этапов теста по различным критериям. Преимуществами выбора наших батарей являются отсутствие ""эффекта памяти"", низкий уровень саморазряда, и способность к быстрой перезарядке.",+,,,,,Тип,Литий-ионный,Гарантия,12 месяцев,,,,,,,,,,,Совместимость,Toshiba,"Емкость, мА*ч",8800,"Напряжение, В",10.8,"Количество ячеек, шт",12,Альтернативные парт-номера,"TOSHIBA 
PA3817u-1BAS
PA3817u-1BRS
PA3818u 
PA3819u",Подходит для,"TOSHIBA 
Dynabook B351/W2CE	Dynabook B351/W2JE	Dynabook B351/W2ME 
H462WK,Газовый котёл Westen Pulsar D 240 i,15036,₴,https://content1.rozetka.com.ua/goods/images/big/60381978.jpg,"Компактный дымоходный котел с ЖК-дисплеем, электронной сиситемой самодиагностики и встроенной погодозависимой автоматикой. Вторичный теплообменник из нержавеющей стали. Котел может работать в двух температурных режимах.",-,,,Страна производитель,Италия,Тип,Конвекционный (отопительный),Гарантия,24 месяца официальной гарантии от производителя,Цвет,Белый,,,,,,,,,Тип удаления выхлопов,Дымоходный (естественная тяга),Количество контуров,Двухконтурный (отопление+ГВС),Комплектация,"Котел
Инструкция",Габариты (ВхШхГ),73 х 40 х 29.9 см,Габариты в упаковке (ВхШхГ),83.5 х 48.5 х 33.5 см,Особенности,"Настенный газовый котел
2 раздельных теплообменника
Максимальный набор функций в компактном корпусе
Широкий ж/к дисплей и кнопочная панель управления: простые понятные символы отражают текущее состояние котла
Простой в эксплуатации и обслуживании
Максимальный набор функций в компактном корпусе - глубина котла всего 299 мм
Возможно подключение выносной панели управления (опция)
Для двухконтурной модели - быстрое включение горячей воды с поддержанием заданной температуры
Электронная модуляция мощности
Электронный розжиг
Возможность работы в режиме «Теплые полы»
Система защиты от замерзания
Датчик протока ГВС-расходомер
Новая гидравлическая группа
Адаптирован к условиям эксплуатации в Украине",Вес,29 кг,Вес в упаковке,31 кг,"Тепловая мощность, кВт",24,Материал теплообменника,"Медь, Сталь",Тип розжига,Электронный (автоматический),Тип камеры сгорания,Закрытая
KL158,Фильтр топливный Mecafilter аналог WF8064/KL158 (ELE6019),137,₴,https://content.rozetka.com.ua/goods/images/big/251720613.jpg,"Mecafilter — премиальный бренд оригинального качества оборудования. Он имеет очень широкий диапазон, который включает 3500 наименований фильтров для легких, коммунальных и промышленных транспортных средств.Аналог WF8064/KL158СовместимостьDaewoo Nexia, Espero 1.5, 1.8 95-",-,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Daewoo,Тип запчасти,Аналог,Модель авто,"Espero, Nexia"
E1350L,Фільтр повітряний HENGST (E1350L),647,₴,https://content2.rozetka.com.ua/goods/images/big/238342613.jpg,"Honda CR-V III 2.2 i- DTEC, CR-V IV 2.2 i-DTEC 06-",+,,,
E88H D24,Паливні фільтри E88H D24 (HENGST),176,₴,https://content1.rozetka.com.ua/goods/images/big/224857894.jpg,"OX91D  BMW 316i,318i/Ti -94, 518i -96 (M40, M42 - engines)",+,,,
ELH4318,Фильтр масла Mecafilter Аналог OX169D (ELH4318),211,₴,https://content.rozetka.com.ua/goods/images/big/245858751.jpg,"MecaFilter – французский производитель фильтров автомобильной промышленности, широко известный среди европейских автомобильных производителей. Масляные фильтры MecaFilter защищают двигатель от примесей и твердых частиц. MecaFilter отвечает последним высокотехнологичным требованиям по увеличению интервалов замены масел (высокопроизводительные фильтры), благодаря инновационным материалам и передовым технологиям, используемым в производстве. Разнообразные фильтры MecaFilter производятся с помощью использования инновационных материалов и с применением таких производственных средств, обеспечивающих 100%-ный контроль качества.",-,Бренд,Mecafilter,Страна производитель,Франция,Тип,Масляные фильтры двигателя,Гарантия,14 дней,,,,,,,,,,,Тип запчасти,Аналог
KC94,Паливні фільтри KC94 (KNECHT),239,₴,https://content2.rozetka.com.ua/goods/images/big/224869031.jpg,SCANIA - trucks 96-     /142 X 92 (M24X1.5)/,+,Бренд,Knecht,
E39H D119,Паливні фільтри E39H D119 (HENGST),654,₴,https://content.rozetka.com.ua/goods/images/big/224857172.jpg,HX40  DAF/MAN/RENAULT 96- (ZF),+,Бренд,Hengst,
LA87,Паливні фільтри LA87 (KNECHT),270,₴,https://content2.rozetka.com.ua/goods/images/big/224865288.jpg,"RENAULT CLIO, KANGOO (+ A/C),  MEGANE (- A/C)  98- /225 X 160 X 29/",+,Бренд,Knecht,
LX1030,Фильтр воздушный Mecafilter ELP9143 (аналог WA6724/LX1030),114,₴,https://content2.rozetka.com.ua/goods/images/big/248505023.jpg,"Всего за несколько лет Тунисской компании Misfat Filtration по производству фильтров удается покорить европейские рынки и стать их полноправным игроком. Полная больших амбиций и грандиозных планов компания за эти годы завоевывает сразу два почетных звания: качественного производителя и эффективного дистрибьютера фильтрующих элементов для всех видов транспортных средств.Несмотря на серьезные успехи на мировой арене, Misfat Filtration уверенно сохраняет позиции бесспорного лидера у себя на родине. Завод и распределительная платформа Azur Pièces Automobiles, открытые еще в далеком 1979 в Jedeida, сейчас насчитывают уже более 850 сотрудников и производят около 16 миллионов фильтрующих элементов в год, большинство из которых идет на экспорт.Чтобы поддерживать достойный уровень, компания Misfat Filtration нередко берет инициативу в свои руки и самостоятельно выходит на будущих клиентов, даже если путь к ним не близок и лежит через Средиземное море. Мы предлагаем Вам небольшое путешествие во времени, чтобы Вы могли лучше познакомиться с историей и инициативами компании Misfat Filtration.Mecafilter является производителем фильтров автомобильной промышленности уже многие годы. Mecafilter широко известна среди европейских автомобильных производителей и является их поставщиком с 1945 года. Mecafilter — это приоритет предоставления клиентам передовых технологий для полного спектра фильтров ко всем типам легковых и грузовых автомобилей и экспресс логистики.Воздушные фильтры Mecafilter с большой эффективностью фильтруют всасываемый воздух и надежно защищают двигатель от внешних частиц пыли и примесей, обеспечивая оптимальную подачу чистого воздуха в двигатель.Производство фильтров для автомобилей благодаря использованию современных и специальных фильтрующих материалов в процессе, воздушные фильтры Mecafilter обеспечивают высокий уровень эксплуатационной надежности на протяжении всего интервала технического обслуживания.",-,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Hyundai,Тип запчасти,Аналог,Дополнительные характеристики,"Совместимая марка/модель авто: Hyundai ELantra 1.6i, 2.0i, 2.0CRDI 00-, Santa Fe 2.0CRDI 01-"
EL3871,Фильтр воздушный Mecafilter EL3871,459,₴,https://content2.rozetka.com.ua/goods/images/big/248500521.jpg,"Всего за несколько лет Тунисской компании Misfat Filtration по производству фильтров удается покорить европейские рынки и стать их полноправным игроком. Полная больших амбиций и грандиозных планов компания за эти годы завоевывает сразу два почетных звания: качественного производителя и эффективного дистрибьютера фильтрующих элементов для всех видов транспортных средств.Несмотря на серьезные успехи на мировой арене, Misfat Filtration уверенно сохраняет позиции бесспорного лидера у себя на родине. Завод и распределительная платформа Azur Pièces Automobiles, открытые еще в далеком 1979 в Jedeida, сейчас насчитывают уже более 850 сотрудников и производят около 16 миллионов фильтрующих элементов в год, большинство из которых идет на экспорт.Чтобы поддерживать достойный уровень, компания Misfat Filtration нередко берет инициативу в свои руки и самостоятельно выходит на будущих клиентов, даже если путь к ним не близок и лежит через Средиземное море. Мы предлагаем Вам небольшое путешествие во времени, чтобы Вы могли лучше познакомиться с историей и инициативами компании Misfat Filtration.Mecafilter является производителем фильтров автомобильной промышленности уже многие годы. Mecafilter широко известна среди европейских автомобильных производителей и является их поставщиком с 1945 года. Mecafilter — это приоритет предоставления клиентам передовых технологий для полного спектра фильтров ко всем типам легковых и грузовых автомобилей и экспресс логистики.Воздушные фильтры Mecafilter с большой эффективностью фильтруют всасываемый воздух и надежно защищают двигатель от внешних частиц пыли и примесей, обеспечивая оптимальную подачу чистого воздуха в двигатель.Производство фильтров для автомобилей благодаря использованию современных и специальных фильтрующих материалов в процессе, воздушные фильтры Mecafilter обеспечивают высокий уровень эксплуатационной надежности на протяжении всего интервала технического обслуживания.",-,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Hyundai,Тип запчасти,Аналог,Дополнительные характеристики,Совместимая марка/модель авто: Hyundai H 100 | 93>06
LX1024,Паливні фільтри LX1024 (KNECHT),1402,₴,https://content1.rozetka.com.ua/goods/images/big/224867831.jpg,"MAN TGA, TGX, TGS 00-",+,Бренд,Knecht,
ELH4293,Фильтр масла Mecafilter Аналог OC1254 (ELH4293),217,₴,https://content2.rozetka.com.ua/goods/images/big/245858729.jpg,"MecaFilter – французский производитель фильтров автомобильной промышленности, широко известный среди европейских автомобильных производителей. Масляные фильтры MecaFilter защищают двигатель от примесей и твердых частиц. MecaFilter отвечает последним высокотехнологичным требованиям по увеличению интервалов замены масел (высокопроизводительные фильтры), благодаря инновационным материалам и передовым технологиям, используемым в производстве. Разнообразные фильтры MecaFilter производятся с помощью использования инновационных материалов и с применением таких производственных средств, обеспечивающих 100%-ный контроль качества.",-,Бренд,Mecafilter,Страна производитель,Франция,Тип,Масляные фильтры двигателя,Гарантия,14 дней,,,,,,,,,,,Тип запчасти,Аналог
LX1465,Воздушный фильтр Knecht Hyundai Getz 1.1i-1.6i 02-10 (LX 1465),174,₴,"https://content.rozetka.com.ua/goods/images/big/181513959.jpg, https://content2.rozetka.com.ua/goods/images/big/181513975.jpg","При выборе воздушных фильтров ряд известных производителей автомобилей и двигателей доверяют качеству брендов MAHLE Original и Knecht. Ведь только очищенный воздух может обеспечить мощность двигателя и оптимальный крутящий момент, низкий расход топлива и минимальный уровень выброса вредных веществ. Наши фильтры из целлюлозы (бумаги), полимерного нетканого материала или комбинации на основе этих двух типов сырья позволяют выполнить все эти требования практически в полном объеме.
Фильтры улавливают до 99.98 % частиц пыли, сажи и продуктов износа шин. Таким образом, тонкие фильтры позволяют отфильтровать практически все частицы размером более 3 мкм. Благодаря этому воздушные фильтры MAHLE предотвращают преждевременный износ клапанов, поверхностей цилиндров, поршневых колец, подшипников и других компонентов двигателя. Однако есть одно условие: для обеспечения безупречной работы фильтров необходимо выполнять их замену в соответствии с указаниями автопроизводителя!
Для защиты фильтров от влаги уже во впускном канале предотвращается излишнее попадание воды, которая может проникнуть в картридж фильтра. Но даже если влага и подойдет близко к фильтру, мы позаботились и об этом. Используемая нами фильтровальная бумага обработана специальной синтетической смолой, которая повышает стойкость картриджа к пагубному воздействию воды и химикатов. Нанесенный в виде полосок клей на тыльной стороне складок позволяет картриджам всегда сохранять форму.",-,Бренд,Knecht,Страна производитель,Австрия,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Hyundai,Тип запчасти,Аналог
CCF0201,Паливні фільтри CCF0201 (Champion),443,₴,https://content.rozetka.com.ua/goods/images/big/224857608.jpg,"MB E, C-Class (W202, W210) -02 (вугільний)",+,Бренд,Champion,
KL156/1,Набор губок для сухостираемых досок KLERK 145 х 50 х 25 мм 3 шт Разноцветный (Я19781_KL1561),120,₴,https://content.rozetka.com.ua/goods/images/big/21824486.jpg,Губки KLERK с мягкой износостойкой поверхностью. Предназначены для сухого стирания записей с магнитных досок. Удобный пластиковый корпус.Размер губки: 145 х 50 х 25 мм.Индивидуальная упаковка: прозрачный пакет.,+,,,,,Тип,Губки магнитные,Гарантия,14 дней,,,,,,,,,,,"Количество в упаковке, шт",3,В упаковке,3 губки,Размеры,145 х 50 х 25 мм,Цвет корпуса,Разноцветный,"Вес, г",190,Вес,186 г,Страна-производитель товара,Китай
H24W04,Паливні фільтри H24W04 (HENGST),289,₴,https://content1.rozetka.com.ua/goods/images/big/224869563.jpg,"OC485  AUDI 80 2.6, 2.8  92-96, A4,A6,A8 2.4-3.0  95- /139.5 X 92 (3/4 - 16 UNF)/",+,Бренд,Hengst,
KX2,Фільтр KX208D KNECHT (KX208D),422,₴,https://content2.rozetka.com.ua/goods/images/big/196632843.jpg,"OPEL CDTI-eng. ALL  03-, CITROEN JUMPER 2.2HDI, 3.0HDI  06-, CHEVROLET CAPTIVA, EPICA, LACETTI 2.0D  06-",+,Бренд,Knecht,
E219H D330,Фільтр масляний HENGST (E219H D330),306,₴,https://content1.rozetka.com.ua/goods/images/big/216429202.jpg,"Audi A4 (8W) 3.0 TDI,  A5 (F5) 3.0 TDI,  A6 (4G) 3.0 TDI, Q7 (4M) 3.0 TDI VW Amarok 3.0 TDI",+,,,,,Тип,Масляные фильтры двигателя,,,,,,,,,,,,
KX65D,Паливні фільтри KX65D (KNECHT) !!заміна для KX27D,313,₴,https://content2.rozetka.com.ua/goods/images/big/224870209.jpg,MB - trucks diesel engines (патрон фильтра),+,Бренд,Knecht,
KL160/1,Набор клейкой ленты Klerk двустороняя 12 мм х 10 м Прозрачная 10 шт (Я19114_KL1600/10),86,₴,https://content1.rozetka.com.ua/goods/images/big/16229687.jpg,"Клейкая лента двусторонняя KLERK толщиной 40 мкм. Подходит для складского, офисного и домашнего использования. Белая бумажная основа. Надежный клеящий слой.",+,,,,,Тип,Двусторонний скотч,Гарантия,14 дней,Цвет,Прозрачный,,,,,,,,,"Ширина, мм",12,"Длина, м",10,"Количество в упаковке, шт",10,Страна-производитель товара,Китай
LA117,Паливні фільтри LA117 (KNECHT),284,₴,https://content1.rozetka.com.ua/goods/images/big/224865072.jpg,"OPEL CORSA 09/00-, VECTRA 04/02- /330 X 164 X 30/",+,Бренд,Knecht,
LX1568,Фильтр воздушный Mecafilter ELP9046 (аналог WA9409/LX1568),159,₴,https://content2.rozetka.com.ua/goods/images/big/248504955.jpg,"Всего за несколько лет Тунисской компании Misfat Filtration по производству фильтров удается покорить европейские рынки и стать их полноправным игроком. Полная больших амбиций и грандиозных планов компания за эти годы завоевывает сразу два почетных звания: качественного производителя и эффективного дистрибьютера фильтрующих элементов для всех видов транспортных средств.Несмотря на серьезные успехи на мировой арене, Misfat Filtration уверенно сохраняет позиции бесспорного лидера у себя на родине. Завод и распределительная платформа Azur Pièces Automobiles, открытые еще в далеком 1979 в Jedeida, сейчас насчитывают уже более 850 сотрудников и производят около 16 миллионов фильтрующих элементов в год, большинство из которых идет на экспорт.Чтобы поддерживать достойный уровень, компания Misfat Filtration нередко берет инициативу в свои руки и самостоятельно выходит на будущих клиентов, даже если путь к ним не близок и лежит через Средиземное море. Мы предлагаем Вам небольшое путешествие во времени, чтобы Вы могли лучше познакомиться с историей и инициативами компании Misfat Filtration.Mecafilter является производителем фильтров автомобильной промышленности уже многие годы. Mecafilter широко известна среди европейских автомобильных производителей и является их поставщиком с 1945 года. Mecafilter — это приоритет предоставления клиентам передовых технологий для полного спектра фильтров ко всем типам легковых и грузовых автомобилей и экспресс логистики.Воздушные фильтры Mecafilter с большой эффективностью фильтруют всасываемый воздух и надежно защищают двигатель от внешних частиц пыли и примесей, обеспечивая оптимальную подачу чистого воздуха в двигатель.Производство фильтров для автомобилей благодаря использованию современных и специальных фильтрующих материалов в процессе, воздушные фильтры Mecafilter обеспечивают высокий уровень эксплуатационной надежности на протяжении всего интервала технического обслуживания.",-,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,"Citroen, Peugeot",Тип запчасти,Аналог,Дополнительные характеристики,"Совместимая марка/модель авто: Citroen Berlingo II, Peugeot Partner II 1.9D, 2.0HDI 11/02->"
CFF100252,Паливні фільтри CFF100252 (Champion),113,₴,https://content2.rozetka.com.ua/goods/images/big/224870191.jpg,"RENAULT Clio II, Laguna I, Megane , DACIA Solenza 1.9dTi  02/03 -",+,Бренд,Champion,
LX673,Фильтр воздушный Mecafilter EL3804 (аналог WA6579/LX673),315,₴,https://content.rozetka.com.ua/goods/images/big/248500507.jpg,"Всего за несколько лет Тунисской компании Misfat Filtration по производству фильтров удается покорить европейские рынки и стать их полноправным игроком. Полная больших амбиций и грандиозных планов компания за эти годы завоевывает сразу два почетных звания: качественного производителя и эффективного дистрибьютера фильтрующих элементов для всех видов транспортных средств.Несмотря на серьезные успехи на мировой арене, Misfat Filtration уверенно сохраняет позиции бесспорного лидера у себя на родине. Завод и распределительная платформа Azur Pièces Automobiles, открытые еще в далеком 1979 в Jedeida, сейчас насчитывают уже более 850 сотрудников и производят около 16 миллионов фильтрующих элементов в год, большинство из которых идет на экспорт.Чтобы поддерживать достойный уровень, компания Misfat Filtration нередко берет инициативу в свои руки и самостоятельно выходит на будущих клиентов, даже если путь к ним не близок и лежит через Средиземное море. Мы предлагаем Вам небольшое путешествие во времени, чтобы Вы могли лучше познакомиться с историей и инициативами компании Misfat Filtration.Mecafilter является производителем фильтров автомобильной промышленности уже многие годы. Mecafilter широко известна среди европейских автомобильных производителей и является их поставщиком с 1945 года. Mecafilter — это приоритет предоставления клиентам передовых технологий для полного спектра фильтров ко всем типам легковых и грузовых автомобилей и экспресс логистики.Воздушные фильтры Mecafilter с большой эффективностью фильтруют всасываемый воздух и надежно защищают двигатель от внешних частиц пыли и примесей, обеспечивая оптимальную подачу чистого воздуха в двигатель.Производство фильтров для автомобилей благодаря использованию современных и специальных фильтрующих материалов в процессе, воздушные фильтры Mecafilter обеспечивают высокий уровень эксплуатационной надежности на протяжении всего интервала технического обслуживания.",-,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Mitsubishi,Тип запчасти,Аналог,Дополнительные характеристики,"Совместимая марка/модель авто: Mitsubishi Pajero 2.5TD 90-00, 2.8TD, 3.0i 94-00"
CHGP60-1,Автомобильный аккумулятор Champion Premium 60Ah 600EN (+/-) (CHGP60-1),2047,₴,"https://content2.rozetka.com.ua/goods/images/big/240131437.jpg, https://content1.rozetka.com.ua/goods/images/big/240131440.jpg",Пусковий 600   (EN)  Габарити242х175х190,+,Бренд,Champion,Страна производитель,Польша,,,Гарантия,24 месяца,,,,,,,,,,,"Емкость, А*ч",60,"Напряжение, В",12,"Пусковой ток, А (EN)",600,Тип клемм,Стандартный конус (EURO),"Длина, мм",242,Тип транспорта,Легковой,"Высота, мм",190,Полярность,Прямая (+ слева),Необходимость обслуживания,Обслуживаемый,Тип АКБ,Свинцово-кислотный,"Ширина, мм",175
CHB220-3,Автомобильный аккумулятор Champion Black 220Ah 1400EN (+/-) (CHB220-3),7157,₴,https://content1.rozetka.com.ua/goods/images/big/240131716.jpg,Пусковий 1400  (EN)  Габарити 571х274х240,+,Бренд,Champion,Страна производитель,Польша,,,Гарантия,24 месяца,,,,,,,,,,,"Емкость, А*ч",220,"Напряжение, В",12,"Пусковой ток, А (EN)",1400,Тип клемм,Стандартный конус (EURO),"Длина, мм",571,Тип транспорта,Грузовой,"Высота, мм",240,Полярность,Прямая (+ слева),Необходимость обслуживания,Обслуживаемый,Тип АКБ,Свинцово-кислотный,"Ширина, мм",274
LX519,Фильтр воздушный Mecafilter EL3461 (аналог WA6549/LX519),,,https://content2.rozetka.com.ua/goods/images/big/248500426.jpg,"Всего за несколько лет Тунисской компании Misfat Filtration по производству фильтров удается покорить европейские рынки и стать их полноправным игроком. Полная больших амбиций и грандиозных планов компания за эти годы завоевывает сразу два почетных звания: качественного производителя и эффективного дистрибьютера фильтрующих элементов для всех видов транспортных средств.Несмотря на серьезные успехи на мировой арене, Misfat Filtration уверенно сохраняет позиции бесспорного лидера у себя на родине. Завод и распределительная платформа Azur Pièces Automobiles, открытые еще в далеком 1979 в Jedeida, сейчас насчитывают уже более 850 сотрудников и производят около 16 миллионов фильтрующих элементов в год, большинство из которых идет на экспорт.Чтобы поддерживать достойный уровень, компания Misfat Filtration нередко берет инициативу в свои руки и самостоятельно выходит на будущих клиентов, даже если путь к ним не близок и лежит через Средиземное море. Мы предлагаем Вам небольшое путешествие во времени, чтобы Вы могли лучше познакомиться с историей и инициативами компании Misfat Filtration.Mecafilter является производителем фильтров автомобильной промышленности уже многие годы. Mecafilter широко известна среди европейских автомобильных производителей и является их поставщиком с 1945 года. Mecafilter — это приоритет предоставления клиентам передовых технологий для полного спектра фильтров ко всем типам легковых и грузовых автомобилей и экспресс логистики.Воздушные фильтры Mecafilter с большой эффективностью фильтруют всасываемый воздух и надежно защищают двигатель от внешних частиц пыли и примесей, обеспечивая оптимальную подачу чистого воздуха в двигатель.Производство фильтров для автомобилей благодаря использованию современных и специальных фильтрующих материалов в процессе, воздушные фильтры Mecafilter обеспечивают высокий уровень эксплуатационной надежности на протяжении всего интервала технического обслуживания.",False,Бренд,Mecafilter,Страна производитель,Франция,,,Гарантия,14 дней,,,,,,,,,,,Марка авто,Renault,Тип запчасти,Аналог,Дополнительные характеристики,Совместимая марка/модель авто: 100% аналог 7700857336!!! Renault Megane 1.9DT/DTI/TD/TDI 96-
E11H D117,Паливні фільтри E11H D117 (HENGST),179,₴,https://content.rozetka.com.ua/goods/images/big/224857738.jpg,"OX153/7D1Eco  HONDA Accord VIII 2,2i-CTDi 1/04->",+,Бренд,Hengst,
CHB190-3,Автомобильный аккумулятор Champion Black Euro 190Ah 1250EN (+/-) (CHB190-3),5879,₴,https://content2.rozetka.com.ua/goods/images/big/240131703.jpg,Пусковий 1250   (EN)  Габарити 513х224х220,+,Бренд,Champion,Страна производитель,Польша,,,Гарантия,24 месяца,,,,,,,,,,,"Емкость, А*ч",190,"Напряжение, В",12,"Пусковой ток, А (EN)",1250,Тип клемм,Стандартный конус (EURO),"Длина, мм",513,Тип транспорта,Грузовой,"Высота, мм",220,Полярность,Прямая (+ слева),Необходимость обслуживания,Обслуживаемый,Тип АКБ,Свинцово-кислотный,"Ширина, мм",224
ELH4122,Фильтр масла Mecafilter Аналог WL7176/OC503 (ELH4122),167,₴,https://content2.rozetka.com.ua/goods/images/big/244972753.jpg,"MecaFilter – французский производитель фильтров автомобильной промышленности, широко известный среди европейских автомобильных производителей.
Масляные фильтры MecaFilter защищают двигатель от примесей и твердых частиц. MecaFilter отвечает последним высокотехнологичным требованиям по увеличению интервалов замены масел (высокопроизводительные фильтры), благодаря инновационным материалам и передовым технологиям, используемым в производстве.
Разнообразные фильтры MecaFilter изготавливаются с помощью использования инновационных материалов и с применением таких производственных средств, обеспечивающих 100% контроль качества.",-,Бренд,Mecafilter,Страна производитель,Франция,Тип,Масляные фильтры двигателя,Гарантия,14 дней,,,,,,,,,,,Тип запчасти,Аналог
